,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Station,Station Latitude,Station Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
246,246,246,246,246,Dahisar,19.2494501,72.85962059999999,Cafe Coffee Day,19.24913592838121,72.85961640405797,Café
247,247,247,247,247,Dahisar,19.2494501,72.85962059999999,Domino's Pizza,19.2518627898482,72.86164398128439,Pizza Place
248,248,248,248,248,Dahisar,19.2494501,72.85962059999999,Hotel Sammelan Restaurant & Bar(Sevak Hotels Pvt. Ltd),19.249084393068433,72.8635624051094,Restaurant
249,249,249,249,249,Dahisar,19.2494501,72.85962059999999,Moviegem,19.252023080226163,72.86302260635169,Movie Theater
250,250,250,250,250,Diva,45.8817402,22.9008611,The Refresh,45.88262112718546,22.900649827899734,Café
251,251,251,251,251,Diva,45.8817402,22.9008611,Fischer's Pub,45.88177277526954,22.899700118760013,Bar
252,252,252,252,252,Diva,45.8817402,22.9008611,Ceapa Roșie Braserie-Cafenea,45.8817515296101,22.899452172159638,Coffee Shop
253,253,253,253,253,Diva,45.8817402,22.9008611,Parc Cetate,45.885936266821524,22.89983159467554,Park
254,254,254,254,254,Diva,45.8817402,22.9008611,Dava Cafe,45.87854572613353,22.902204318955945,Café
255,255,255,255,255,Diva,45.8817402,22.9008611,Jolie Cafe,45.87940762952021,22.90228180737903,Bar
256,256,256,256,256,Diva,45.8817402,22.9008611,Red Cafe Bar,45.879754672066355,22.902132051990844,Bar
257,257,257,257,257,Diva,45.8817402,22.9008611,Pizzeria Veneția,45.88143956699882,22.90229188071773,Pizza Place
258,258,258,258,258,Diva,45.8817402,22.9008611,Downtown Cafe,45.885426643069536,22.90085373215088,Café
259,259,259,259,259,Diva,45.8817402,22.9008611,Restaurant Castelo,45.88238747693315,22.90073508604319,Restaurant
260,260,260,260,260,Diva,45.8817402,22.9008611,City Bowling,45.88215254719614,22.905139017481734,Bowling Alley
261,261,261,261,261,Diva,45.8817402,22.9008611,Reno Club,45.8823897143482,22.900718092925786,Nightclub
262,262,262,262,262,Diva,45.8817402,22.9008611,Akkademia de Bere,45.87885666905952,22.903275955665983,Brewery
263,263,263,263,263,Diva,45.8817402,22.9008611,Cotton Cafe,45.8826858637069,22.90053558514501,Bar
264,264,264,264,264,Diva,45.8817402,22.9008611,Pizzeria de la Casa,45.88231406037536,22.90078858089379,Pizza Place
265,265,265,265,265,Diva,45.8817402,22.9008611,John's Café,45.88085929998743,22.89937564992855,Bar
266,266,266,266,266,Diva,45.8817402,22.9008611,Teatrul de Artă,45.88237809817733,22.90075181815401,Theater
267,267,267,267,267,Diva,45.8817402,22.9008611,Soho Caffe,45.88202421164714,22.901006689913626,Coffee Shop
268,268,268,268,268,Diva,45.8817402,22.9008611,Restaurant Casina,45.88099640242724,22.899742033280233,Cocktail Bar
269,269,269,269,269,Diva,45.8817402,22.9008611,Muzeu Deva,45.88252055922364,22.897903400573146,Museum
270,270,270,270,270,Diva,45.8817402,22.9008611,Pizzeria Grande,45.88238681455567,22.904684460895204,Pizza Place
271,271,271,271,271,Diva,45.8817402,22.9008611,Sport Class,45.883599,22.903847,Gym / Fitness Center
272,272,272,272,272,Diva,45.8817402,22.9008611,Vodafone Central Deva,45.881486301593284,22.905417856650647,Mobile Phone Shop
273,273,273,273,273,Diva,45.8817402,22.9008611,Piața Centrală,45.88146454194104,22.90629352993475,Plaza
274,274,274,274,274,Diva,45.8817402,22.9008611,Farmacia Remedia,45.87807390053506,22.902478813704363,Pharmacy
275,275,275,275,275,Diva,45.8817402,22.9008611,Orange shop,45.87803991579514,22.902921438217163,Electronics Store
276,276,276,276,276,Diva,45.8817402,22.9008611,Hotel Sarmis,45.878069127217465,22.90411740722098,Hotel
277,277,277,277,277,Dockyard Road,18.9674767,72.8445477,Joseph Baptista Garden,18.966559807861046,72.84189826052278,Garden
278,278,278,278,278,Dockyard Road,18.9674767,72.8445477,Afzal Restaurant,18.969849700329625,72.84066353875076,Indian Restaurant
279,279,279,279,279,Dockyard Road,18.9674767,72.8445477,Cafe Coffee Day,18.96880665535208,72.84065199926545,Café
280,280,280,280,280,Dockyard Road,18.9674767,72.8445477,Mazgaon Dock,18.966955090248963,72.84570624147855,Government Building
281,281,281,281,281,Dockyard Road,18.9674767,72.8445477,Mao chinese garden,18.964751834722108,72.84403881473024,Chinese Restaurant
282,282,282,282,282,Dockyard Road,18.9674767,72.8445477,"Hansraj grocery,",18.96470968432529,72.84384841579298,Convenience Store
283,283,283,283,283,Dockyard Road,18.9674767,72.8445477,Street Food Corner Mazagoan,18.964665482461935,72.84377917977885,Food Truck
284,284,284,284,284,Dombivli,19.2180493,73.0861355,Kailash Mandir Lassi Center,19.21843446120759,73.08792312050494,Juice Bar
285,285,285,285,285,Dombivli,19.2180493,73.0861355,Legend Hotel,19.21866298350318,73.08976338569455,Arcade
286,286,286,286,286,Dombivli,19.2180493,73.0861355,"CAD B,Dombivli",19.215463591982246,73.0899132410928,Dessert Shop
287,287,287,287,287,Dombivli,19.2180493,73.0861355,Modern Cafe,19.219182756963143,73.0902964373051,Café
288,288,288,288,288,Dombivli,19.2180493,73.0861355,Domino's Pizza,19.215,73.087,Pizza Place
289,289,289,289,289,Dombivli,19.2180493,73.0861355,Temptations Coffee Shop,19.218917361757764,73.089789301157,Café
290,290,290,290,290,Dombivli,19.2180493,73.0861355,CCD cafe coffee day,19.214898728115227,73.0868757683912,Café
291,291,291,291,291,Dombivli,19.2180493,73.0861355,Fun & Fit Gym,19.2174295356422,73.08787910090591,Gym
292,292,292,292,292,Dombivli,19.2180493,73.0861355,"Platform No. 5, Dombivli",19.21755022615304,73.08613772929034,Train Station
293,293,293,293,293,Dombivli,19.2180493,73.0861355,Sip N Lick,19.21808396121485,73.08743485081621,Café
294,294,294,294,294,Dombivli,19.2180493,73.0861355,Volga Wines,19.218169523793236,73.0881668432792,Liquor Store
295,295,295,295,295,Dombivli,19.2180493,73.0861355,dwaraka hotel,19.220136805869814,73.08532531621444,Fast Food Restaurant
296,296,296,296,296,Dombivli,19.2180493,73.0861355,"Vrindavan Tapri, Dombivli",19.21595600621964,73.08850690197809,Smoke Shop
297,297,297,297,297,Prabhadevi,19.0148811,72.8279556,Domino's Pizza,19.017,72.83,Pizza Place
298,298,298,298,298,Prabhadevi,19.0148811,72.8279556,Starbucks Coffee: A Tata Alliance,19.012850878278595,72.82388641753305,Coffee Shop
299,299,299,299,299,Prabhadevi,19.0148811,72.8279556,Snack in the box,19.01292767710536,72.82596179129949,Bakery
300,300,300,300,300,Prabhadevi,19.0148811,72.8279556,China Spice,19.01774056917322,72.8313954249825,Chinese Restaurant
301,301,301,301,301,Prabhadevi,19.0148811,72.8279556,Modakam,19.017457379636713,72.83070969115022,Fast Food Restaurant
302,302,302,302,302,Prabhadevi,19.0148811,72.8279556,Reliance Digital Express,19.01286423893581,72.8278659137191,Electronics Store
303,303,303,303,303,Prabhadevi,19.0148811,72.8279556,The Baker's Dozen Prabhadevi,19.012568739967488,72.82527603726814,Bakery
304,304,304,304,304,Prabhadevi,19.0148811,72.8279556,Barista,19.01746256609061,72.82792361416669,Café
305,305,305,305,305,Prabhadevi,19.0148811,72.8279556,Sri Siddhivinayak Refreshments,19.01735937464014,72.830419282845,Indian Restaurant
306,306,306,306,306,Prabhadevi,19.0148811,72.8279556,Ravindra Natya Mandir,19.01494832411588,72.83019175547305,Theater
307,307,307,307,307,Prabhadevi,19.0148811,72.8279556,Garnish,19.015733998116087,72.82790547972756,Indian Restaurant
308,308,308,308,308,Prabhadevi,19.0148811,72.8279556,Cafe Coffee Day,19.017057434434413,72.8300301657263,Café
309,309,309,309,309,Prabhadevi,19.0148811,72.8279556,Vijay Sales,19.01795701905072,72.83081028602446,Electronics Store
310,310,310,310,310,Prabhadevi,19.0148811,72.8279556,China Valley,19.012652046865274,72.82514618763528,Chinese Restaurant
311,311,311,311,311,Prabhadevi,19.0148811,72.8279556,Cafe Coffee Day,19.01310523752376,72.82428268921285,Café
312,312,312,312,312,Prabhadevi,19.0148811,72.8279556,Birdy's,19.015067673003745,72.82753702090746,Dessert Shop
313,313,313,313,313,Prabhadevi,19.0148811,72.8279556,Home Deli,19.01375789692418,72.82774474273478,Yoga Studio
314,314,314,314,314,Prabhadevi,19.0148811,72.8279556,Monginis Cake Shop,19.01485964675456,72.83018546096541,Bakery
315,315,315,315,315,Prabhadevi,19.0148811,72.8279556,Tata press lane,19.017420187848657,72.82736968930693,Smoke Shop
316,316,316,316,316,Prabhadevi,19.0148811,72.8279556,Utsav,19.015198964750464,72.83072783947951,Indian Restaurant
317,317,317,317,317,Prabhadevi,19.0148811,72.8279556,Utsav Restaurant,19.017435059725546,72.82724851807635,Indian Restaurant
318,318,318,318,318,Prabhadevi,19.0148811,72.8279556,"Cafe Coffee Day, Prabhadevi",19.01246820640021,72.82528668978594,Coffee Shop
319,319,319,319,319,Prabhadevi,19.0148811,72.8279556,Downtown Dhaba,19.018530732579727,72.83061243989664,Indian Restaurant
320,320,320,320,320,Gavan,59.948733499999996,30.2379349,ЛюдиЛюбят,59.949018580552256,30.23472893770041,Bakery
321,321,321,321,321,Gavan,59.948733499999996,30.2379349,Подружка,59.9491212744781,30.23453159578148,Cosmetics Shop
322,322,322,322,322,Gavan,59.948733499999996,30.2379349,Ми Фан,59.94569519177168,30.236621653880032,Chinese Restaurant
323,323,323,323,323,Gavan,59.948733499999996,30.2379349,Coffee Bon,59.949662310853604,30.23245676448661,Coffee Shop
324,324,324,324,324,Gavan,59.948733499999996,30.2379349,Парк у реки смоленки,59.9475662431225,30.237566015470534,Park
325,325,325,325,325,Gavan,59.948733499999996,30.2379349,Артемовские пекарни,59.945118202080145,30.23695399167131,Bakery
326,326,326,326,326,Gavan,59.948733499999996,30.2379349,RiverSide Pub&Grill,59.94812961037696,30.233879644785837,Gastropub
327,327,327,327,327,Gavan,59.948733499999996,30.2379349,Марья Искусница,59.95112716670217,30.234644514310016,Arts & Crafts Store
328,328,328,328,328,Gavan,59.948733499999996,30.2379349,Футбольное Поле,59.95216581839132,30.236971713602546,Soccer Field
329,329,329,329,329,Gavan,59.948733499999996,30.2379349,Академия танца Яны Дынько,59.94909602115943,30.23349187207935,Dance Studio
330,330,330,330,330,Gavan,59.948733499999996,30.2379349,Кофе на вынос,59.94851367390654,30.23316212396439,Coffee Shop
331,331,331,331,331,Gavan,59.948733499999996,30.2379349,Медина,59.94799556430454,30.237174497376838,Doner Restaurant
332,332,332,332,332,Gavan,59.948733499999996,30.2379349,Оранж,59.948307230352185,30.233526478752985,Flower Shop
333,333,333,333,333,Gavan,59.948733499999996,30.2379349,Petshop,59.949930882635144,30.23250014312775,Pet Store
334,334,334,334,334,Gavan,59.948733499999996,30.2379349,Жан Руа,59.95103396685045,30.23374216647657,Bakery
335,335,335,335,335,Gavan,59.948733499999996,30.2379349,Coffee Кофе,59.948228,30.232886,Coffee Shop
336,336,336,336,336,Gavan,59.948733499999996,30.2379349,Sparta,59.94717724280191,30.2415352003101,Gym / Fitness Center
337,337,337,337,337,Gavan,59.948733499999996,30.2379349,Марчеллис,59.94809055830686,30.232604894187308,Italian Restaurant
338,338,338,338,338,Gavan,59.948733499999996,30.2379349,FORWARD ХК,59.95165694039771,30.242424232820746,Hockey Arena
339,339,339,339,339,Gavan,59.948733499999996,30.2379349,Хорошие Колеса,59.94984742049617,30.246570368964466,Auto Workshop
340,340,340,340,340,Gavan,59.948733499999996,30.2379349,СДЮСШОР по хоккею «Динамо» ГОУ школы-интерната №576,59.95171959483358,30.242327579940266,Hockey Rink
341,341,341,341,341,Gavan,59.948733499999996,30.2379349,Юлмарт Outpost,59.94969004674195,30.232426688020862,Electronics Store
342,342,342,342,342,Gavan,59.948733499999996,30.2379349,Fitness House,59.951923,30.232658,Gym / Fitness Center
343,343,343,343,343,Gavan,59.948733499999996,30.2379349,Аптека Балтика-Мед,59.95011790452834,30.23266352122404,Pharmacy
344,344,344,344,344,Gavan,59.948733499999996,30.2379349,хк динамо санкт-петербург,59.952226664029595,30.24196117293305,Hockey Field
345,345,345,345,345,Gavan,59.948733499999996,30.2379349,Суши Вам,59.95020299299085,30.23265993964403,Sushi Restaurant
346,346,346,346,346,Gavan,59.948733499999996,30.2379349,Prim-Grill,59.94871287477778,30.231256473767203,BBQ Joint
347,347,347,347,347,Gavan,59.948733499999996,30.2379349,Филя,59.952057255492974,30.231897111606354,Pet Store
348,348,348,348,348,Gavan,59.948733499999996,30.2379349,Аптека ЛекОптТорг,59.950562340557575,30.23231944863036,Pharmacy
349,349,349,349,349,Gavan,59.948733499999996,30.2379349,Fly-Fly Coffee,59.949255243480565,30.23200336242265,Coffee Shop
350,350,350,350,350,Gavan,59.948733499999996,30.2379349,Теремок,59.949010816468494,30.23081276002685,Blini House
351,351,351,351,351,Gavan,59.948733499999996,30.2379349,Фамилия,59.949180032248,30.230917109080142,Clothing Store
352,352,352,352,352,Gavan,59.948733499999996,30.2379349,Гаванский,59.951192862733116,30.23265475766008,Farmers Market
353,353,353,353,353,Ghansoli,19.1164377,73.0054218,McDonald's,19.118373661059607,73.00657292156826,Fast Food Restaurant
354,354,354,354,354,Ghansoli,19.1164377,73.0054218,Ram Krishna Family Restaurant,19.116275129991827,73.00413398706054,Vegetarian / Vegan Restaurant
355,355,355,355,355,Ghansoli,19.1164377,73.0054218,Sector 5 Ghansoli Market,19.11630544126354,73.00318839463311,Flea Market
356,356,356,356,356,Ghansoli,19.1164377,73.0054218,Midland,19.115020019812427,73.00315379970853,Indian Restaurant
357,357,357,357,357,Ghansoli,19.1164377,73.0054218,Ghansoli Railway Station,19.11692532339259,73.00586371944001,Train Station
358,358,358,358,358,Ghatkopar,19.0859539,72.90823809999998,Meghdoot,19.087164737417265,72.90859737102744,Indian Restaurant
359,359,359,359,359,Ghatkopar,19.0859539,72.90823809999998,World's gym,19.084086920836906,72.90669643168386,Gym / Fitness Center
360,360,360,360,360,Ghatkopar,19.0859539,72.90823809999998,Bougan Villa,19.08545315259107,72.90888332212081,Restaurant
361,361,361,361,361,Ghatkopar,19.0859539,72.90823809999998,Mad Over Donuts,19.08781197164128,72.90490865707396,Donut Shop
362,362,362,362,362,Ghatkopar,19.0859539,72.90823809999998,Cafe Coffee Day,19.088776007445052,72.90777358094599,Coffee Shop
363,363,363,363,363,Ghatkopar,19.0859539,72.90823809999998,Popular Hotel,19.082174504398182,72.90973760735564,Indian Restaurant
364,364,364,364,364,Ghatkopar,19.0859539,72.90823809999998,Domino's Pizza,19.085,72.90899999999998,Pizza Place
365,365,365,365,365,Ghatkopar,19.0859539,72.90823809999998,Pizza Etc,19.08247011630029,72.90852727276227,Pizza Place
366,366,366,366,366,Ghatkopar,19.0859539,72.90823809999998,Samrat Hotel,19.085411047053952,72.9080389882445,Indian Restaurant
367,367,367,367,367,Ghatkopar,19.0859539,72.90823809999998,Exotic Flavours,19.083640467753703,72.90911762674956,Indian Restaurant
368,368,368,368,368,Ghatkopar,19.0859539,72.90823809999998,Bharat Cafe,19.085585587311183,72.907448357476,Indian Restaurant
369,369,369,369,369,Ghatkopar,19.0859539,72.90823809999998,sai leela,19.084769466409046,72.90880038063437,Indian Restaurant
370,370,370,370,370,Ghatkopar,19.0859539,72.90823809999998,Zaverben auditorium,19.08323696757886,72.90816011901377,Indie Theater
371,371,371,371,371,Ghatkopar,19.0859539,72.90823809999998,Patel Juice Center,19.08876645492765,72.90776814029921,Juice Bar
372,372,372,372,372,Ghatkopar,19.0859539,72.90823809999998,Ghatkopar Bakery,19.088770148209008,72.90776500175224,Bakery
373,373,373,373,373,Ghatkopar,19.0859539,72.90823809999998,Variety Infotech,19.088774581452093,72.90775835585164,Electronics Store
374,374,374,374,374,Ghatkopar,19.0859539,72.90823809999998,Tea Villa Café,19.085268,72.911394,Café
375,375,375,375,375,Ghatkopar,19.0859539,72.90823809999998,World of Titan,19.087894493738762,72.90525873185871,Accessories Store
376,376,376,376,376,Ghatkopar,19.0859539,72.90823809999998,Monginis Cake Shop,19.089495721135496,72.9084542934843,Bakery
377,377,377,377,377,Ghatkopar,19.0859539,72.90823809999998,Gopal lane,19.087342859264414,72.90442234136907,Indian Restaurant
378,378,378,378,378,Ghatkopar,19.0859539,72.90823809999998,Anand Juice Centre,19.083974955926973,72.90452616931256,Juice Bar
379,379,379,379,379,Ghatkopar,19.0859539,72.90823809999998,shiv sagar,19.090152218844818,72.90889267045668,Vegetarian / Vegan Restaurant
380,380,380,380,380,Goregaon,19.165107199999998,72.84959727713161,Satkar Rice Plate,19.165100568761734,72.85071422259983,Seafood Restaurant
381,381,381,381,381,Goregaon,19.165107199999998,72.84959727713161,Sai Veg World,19.164900980273725,72.8504060168997,Indian Restaurant
382,382,382,382,382,Goregaon,19.165107199999998,72.84959727713161,Sapre,19.16662147339827,72.84754674423121,Fast Food Restaurant
383,383,383,383,383,Goregaon,19.165107199999998,72.84959727713161,Anupam Stationery,19.16541109097357,72.85050075085654,Bookstore
384,384,384,384,384,Goregaon,19.165107199999998,72.84959727713161,Shri Datta Snacks,19.16393172436743,72.85267324647458,Snack Place
385,385,385,385,385,Goregaon,19.165107199999998,72.84959727713161,Jay Prakash  Restaurant & Bar,19.16483145664019,72.85085480989956,Bar
386,386,386,386,386,Goregaon,19.165107199999998,72.84959727713161,Sudama Restaurant,19.162545218846432,72.84658623279894,Indian Restaurant
387,387,387,387,387,Goregaon,19.165107199999998,72.84959727713161,Jumbo Xerox,19.164172011103336,72.85153990132463,Design Studio
388,388,388,388,388,Goregaon,19.165107199999998,72.84959727713161,McDonald's,19.165117,72.851015,Fast Food Restaurant
389,389,389,389,389,Goregaon,19.165107199999998,72.84959727713161,Borivali Biryani Center,19.164946972764724,72.85104904590908,Indian Restaurant
390,390,390,390,390,Goregaon,19.165107199999998,72.84959727713161,Ratna Restaurant,19.163602268892504,72.84592548705164,Restaurant
391,391,391,391,391,Goregaon,19.165107199999998,72.84959727713161,Pritam Fast Food,19.16637263834696,72.85237006461341,Indian Restaurant
392,392,392,392,392,Goregaon,19.165107199999998,72.84959727713161,Domino's Pizza,19.16312056540518,72.84584399117347,Pizza Place
393,393,393,393,393,Goregaon,19.165107199999998,72.84959727713161,Monginis Cake Shop,19.16366942207605,72.8472272535542,Bakery
394,394,394,394,394,Govandi,19.0553688,72.9150702,Gavand Vada Pao center,19.055099816964702,72.91481644903232,Hot Dog Joint
395,395,395,395,395,Govandi,19.0553688,72.9150702,Munna Sandwich,19.055236572146363,72.91455112226063,Food Truck
396,396,396,396,396,Govandi,19.0553688,72.9150702,Govandi Station,19.05484869937029,72.91561819553313,Platform
397,397,397,397,397,Govandi,19.0553688,72.9150702,Natraj Store,19.05504532132285,72.91561242758229,Food & Drink Shop
398,398,398,398,398,Govandi,19.0553688,72.9150702,Sadhguru Veg Diet,19.054934832186845,72.91558358782598,Indian Restaurant
399,399,399,399,399,Govandi,19.0553688,72.9150702,Safe Express,19.055082285645124,72.9156874109324,Paper / Office Supplies Store
400,400,400,400,400,Govandi,19.0553688,72.9150702,Deonar Park,19.051003500216748,72.91462898254396,Park
401,401,401,401,401,Govandi,19.0553688,72.9150702,Govandi Railway Station,19.05507062094581,72.91558871487615,Train Station
402,402,402,402,402,Grant Road,18.9633264,72.81578856955382,Swati Snacks,18.96644170253803,72.81353124991814,Indian Restaurant
403,403,403,403,403,Grant Road,18.9633264,72.81578856955382,Krishna Palace Residency Hotel,18.962266372456128,72.81395955048289,Hotel
404,404,404,404,404,Grant Road,18.9633264,72.81578856955382,B. Merwan & Co.,18.96246347209398,72.81600477909575,Bakery
405,405,405,405,405,Grant Road,18.9633264,72.81578856955382,Lamington Road,18.960565915969827,72.81722571826059,Electronics Store
406,406,406,406,406,Grant Road,18.9633264,72.81578856955382,Baroke,18.96224569240366,72.81373288659559,Lounge
407,407,407,407,407,Grant Road,18.9633264,72.81578856955382,Cafe Coffee Day,18.966998536545987,72.81398279008906,Coffee Shop
408,408,408,408,408,Grant Road,18.9633264,72.81578856955382,The Flute,18.96230330004704,72.8139775967293,Chinese Restaurant
409,409,409,409,409,Grant Road,18.9633264,72.81578856955382,Happiness Deli,18.96070544984165,72.81285722532047,Deli / Bodega
410,410,410,410,410,Grant Road,18.9633264,72.81578856955382,Bhaji Gali,18.96314382698096,72.81335740466609,Farmers Market
411,411,411,411,411,Grant Road,18.9633264,72.81578856955382,Reliance Store,18.964798327007387,72.81488873697992,Department Store
412,412,412,412,412,Grant Road,18.9633264,72.81578856955382,Grant Road Station,18.96253900806275,72.81578891018881,Train Station
413,413,413,413,413,Grant Road,18.9633264,72.81578856955382,HDFC Bank,18.96146942925974,72.81739882709753,Bank
414,414,414,414,414,Grant Road,18.9633264,72.81578856955382,Mamaji's Sandwich Stall,18.96133550331,72.81738728651223,Sandwich Place
415,415,415,415,415,Grant Road,18.9633264,72.81578856955382,Sheetal International,18.961529425427514,72.81785467977585,Clothing Store
416,416,416,416,416,Grant Road,18.9633264,72.81578856955382,Pejas Hotel,18.96202107390359,72.81858444213867,Indian Restaurant
417,417,417,417,417,Grant Road,18.9633264,72.81578856955382,Vasant Bhuvan,18.960255851901127,72.8166198363671,Vegetarian / Vegan Restaurant
418,418,418,418,418,Grant Road,18.9633264,72.81578856955382,Lamington Road,18.959363047264482,72.81730073210497,Electronics Store
419,419,419,419,419,Grant Road,18.9633264,72.81578856955382,Reliance Fresh ¤,18.96669298513453,72.81739305680495,Department Store
420,420,420,420,420,Grant Road,18.9633264,72.81578856955382,Britannia Vada Pav,18.965424425234453,72.81903181443319,Snack Place
421,421,421,421,421,Grant Road,18.9633264,72.81578856955382,Lagoon,18.963120790655125,72.81154768056574,Chinese Restaurant
422,422,422,422,422,Guru Tegh Bahadur Nagar,28.698155800000002,77.2064225,Woodbox Cafe,28.694334493948325,77.20481057363071,Café
423,423,423,423,423,Guru Tegh Bahadur Nagar,28.698155800000002,77.2064225,Rico's,28.69476639230121,77.20414858461865,Fast Food Restaurant
424,424,424,424,424,Guru Tegh Bahadur Nagar,28.698155800000002,77.2064225,QD's New,28.695156012831536,77.20408093484265,Chinese Restaurant
425,425,425,425,425,Guru Tegh Bahadur Nagar,28.698155800000002,77.2064225,Domino's Pizza,28.698,77.21,Pizza Place
426,426,426,426,426,Guru Tegh Bahadur Nagar,28.698155800000002,77.2064225,cafe coffee day,28.70048819308643,77.2080945968628,Coffee Shop
427,427,427,427,427,Guru Tegh Bahadur Nagar,28.698155800000002,77.2064225,Café Coffee Day,28.694801553057733,77.20410744643709,Coffee Shop
428,428,428,428,428,Guru Tegh Bahadur Nagar,28.698155800000002,77.2064225,The Burger Club,28.698616,77.20555,Burger Joint
429,429,429,429,429,Guru Tegh Bahadur Nagar,28.698155800000002,77.2064225,GTB Nagar Metro Station,28.69822000000001,77.206979,Light Rail Station
430,430,430,430,430,Guru Tegh Bahadur Nagar,28.698155800000002,77.2064225,chopra maggi point,28.695933308640004,77.20775127410889,Restaurant
431,431,431,431,431,Guru Tegh Bahadur Nagar,28.698155800000002,77.2064225,Korean restaurant,28.701080427580862,77.20902503434961,Korean Restaurant
432,432,432,432,432,Guru Tegh Bahadur Nagar,28.698155800000002,77.2064225,AIM cafe,28.7011367255292,77.20903320085691,Café
433,433,433,433,433,Guru Tegh Bahadur Nagar,28.698155800000002,77.2064225,The Vintage Avenue,28.694722622679787,77.2044098386882,Café
434,434,434,434,434,Jogeshwari,19.1348994,72.8488199,Jaffer Bhai's Delhi Darbar,19.137714056593047,72.84590930883026,Mughlai Restaurant
435,435,435,435,435,Jogeshwari,19.1348994,72.8488199,Persia Darbar,19.136951649526445,72.84682153522544,Indian Restaurant
436,436,436,436,436,Jogeshwari,19.1348994,72.8488199,Domino's Pizza,19.131,72.848,Pizza Place
437,437,437,437,437,Jogeshwari,19.1348994,72.8488199,Bostan Restaurant,19.135898272834073,72.84758136170433,Asian Restaurant
438,438,438,438,438,Jogeshwari,19.1348994,72.8488199,Local Train,19.13170201604249,72.84849872294481,Train Station
439,439,439,439,439,Juinagar,19.055116100000006,73.0161605,70 beans,19.05584613535568,73.01528640033854,Café
440,440,440,440,440,Juinagar,19.055116100000006,73.0161605,Kharghar Railway Station,19.05591493173589,73.01902656442171,Train Station
441,441,441,441,441,Juinagar,19.055116100000006,73.0161605,Dr.D.Y.PATIL.UNIVERSITY CAMPUS,19.056710910359968,73.01923411977909,Campground
442,442,442,442,442,Juinagar,19.055116100000006,73.0161605,Juinagar Railway Station,19.05623988579595,73.01843272446453,Train Station
443,443,443,443,443,Kalamboli,19.035830899999997,73.1034796,Baskin-Robbins,19.038541,73.100587,Ice Cream Shop
444,444,444,444,444,Kalamboli,19.035830899999997,73.1034796,PVR Mall,19.038363,73.103258,Movie Theater
445,445,445,445,445,Kalamboli,19.035830899999997,73.1034796,Kamothe Bus Station,19.032237423525284,73.10063341235156,Bus Station
446,446,446,446,446,Kalyan,19.2434721,73.13979695285245,Amber Snacks Centre,19.242397685832028,73.14106430843205,Fast Food Restaurant
447,447,447,447,447,Kalyan,19.2434721,73.13979695285245,McDonald's,19.241303290375107,73.1396482954065,Fast Food Restaurant
448,448,448,448,448,Kalyan,19.2434721,73.13979695285245,Maxi Ground,19.24188861924001,73.1396482954065,Playground
449,449,449,449,449,Kalyan,19.2434721,73.13979695285245,Gippetto's Pizzas,19.242144089230088,73.13723959320963,Pizza Place
450,450,450,450,450,Kalyan,19.2434721,73.13979695285245,anand treat,19.242250848272203,73.1367613072058,Restaurant
451,451,451,451,451,Kaman Road,19.3366555,72.9190837,Kaman,19.336445345942696,72.92033633273137,Train Station
452,452,452,452,452,Kandivali,19.204159,72.8516821,Jain Sweet and Bhelpuri House,19.20395402290617,72.85093940798485,Snack Place
453,453,453,453,453,Kandivali,19.204159,72.8516821,Kandivali Railway Station,19.20405843586541,72.85174696162682,Train Station
454,454,454,454,454,Kandivali,19.204159,72.8516821,Sarovar Restaurant,19.204168717903414,72.85111808754675,Indian Restaurant
455,455,455,455,455,Kandivali,19.204159,72.8516821,McDonald's,19.204721239617406,72.85137763771735,Fast Food Restaurant
456,456,456,456,456,Kandivali,19.204159,72.8516821,Chandreshwar wines,19.204652444504163,72.8515648841858,Wine Shop
457,457,457,457,457,Kandivali,19.204159,72.8516821,kandivali station ticket window,19.20387079310435,72.85177542437178,Platform
458,458,458,458,458,Kandivali,19.204159,72.8516821,Hotel Lata,19.203958300335493,72.8509438171374,Diner
459,459,459,459,459,Kandivali,19.204159,72.8516821,Jain Fast Food,19.204313249514247,72.85179888693679,Fast Food Restaurant
460,460,460,460,460,Kandivali,19.204159,72.8516821,Jumbo King,19.2027877959088,72.8524739149557,Indian Restaurant
461,461,461,461,461,Kandivali,19.204159,72.8516821,Monginis Cake Shop,19.203959237860445,72.85094677788022,Bakery
462,462,462,462,462,Kandivali,19.204159,72.8516821,"Hotel Sapna, Pure Veg",19.203227552550388,72.84937569397437,Indian Restaurant
463,463,463,463,463,Kandivali,19.204159,72.8516821,Matunga C R Station,19.207391059841605,72.85200658806558,Train Station
464,464,464,464,464,Kandivali,19.204159,72.8516821,Mathuradas Road,19.203329006463168,72.84765059663575,Park
465,465,465,465,465,Kanjurmarg,19.1296868,72.9283701,Gopalas,19.13101751349966,72.9267761512571,Asian Restaurant
466,466,466,466,466,Kanjurmarg,19.1296868,72.9283701,cafe coffee day,19.129004314047755,72.9257566808547,Café
467,467,467,467,467,Kanjurmarg,19.1296868,72.9283701,Kanjurmarg Railway Station,19.128210845945773,72.92763253508065,Train Station
468,468,468,468,468,Kanjurmarg,19.1296868,72.9283701,Cafe Coffee Day,19.128988863103448,72.9258041795978,Coffee Shop
